credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year,six_month_interval_label
784,2020-11-01,1,P,39,765000,2.351,94500,P,360,0,,44.606,297.0,2,2,25-34,1279110,0,0,2
740,2020-11-01,1,P,37,665000,2.375,94100,R,360,0,,35.97,140.0,5,1,>74,1278275,0,0,2
727,2020-10-01,1,P,43,615000,2.625,92600,P,360,0,,53.021,139.0,5,1,55-64,2494504,0,0,2
783,2020-11-01,1,P,36,85000,2.875,14500,R,180,0,,61.151,77.0,5,2,65-74,3075433,0,0,2
791,2020-12-01,1,I,46,255000,2.75,91700,R,180,0,,40.8,150.0,2,2,65-74,1277967,0,0,2
768,2020-12-01,1,P,47,465000,2.5,77000,R,180,0,,79.487,495.0,2,1,25-34,4676808,0,0,2
786,2020-11-01,1,P,<20,55000,2.75,14600,R,180,0,,67.073,73.0,5,1,35-44,3075940,0,0,2
682,2020-11-01,1,P,44,185000,3.25,33800,R,180,0,,69.97,130.0,5,1,35-44,4042762,0,0,2
739,2020-11-01,1,P,37,495000,3.0,92500,P,360,0,,90.0,184.0,5,1,25-34,5819240,0,0,2
775,2020-11-01,1,P,30-<36,395000,2.875,32300,R,180,0,,77.0,195.0,5,2,35-44,5672916,0,0,2
752,2020-11-01,1,P,46,615000,2.75,91900,R,360,1,2021-10-01,76.007,126.0,2,1,65-74,903222,0,1,2
756,2020-11-01,1,P,36,355000,3.25,92500,R,360,0,,83.765,182.0,5,1,25-34,941693,0,0,2
763,2020-11-01,1,P,42,765000,2.75,95000,R,360,0,,77.273,162.0,2,1,35-44,4330854,0,0,2
725,2020-10-01,1,P,20-<30,475000,2.625,11400,R,360,0,,59.375,174.0,5,1,35-44,2167722,0,0,2
760,2020-11-01,1,P,20-<30,525000,2.625,91400,R,240,0,,34.801,243.0,5,1,55-64,3929130,0,0,2
720,2020-11-01,1,P,45,175000,2.875,92300,R,360,0,,84.135,48.0,6,2,35-44,1371044,0,0,2
729,2020-11-01,1,P,46,725000,2.999,94500,R,360,0,,37.084,124.0,5,2,55-64,1279119,0,0,2
790,2020-11-01,1,P,43,635000,2.875,92800,R,360,0,,85.0,106.0,5,1,25-34,6034572,0,0,2
816,2020-11-01,1,P,47,685000,2.999,94500,R,360,0,,79.813,105.0,5,1,25-34,1324332,0,0,2
723,2020-12-01,1,P,20-<30,215000,2.479,93400,R,180,0,,28.6,115.0,5,2,45-54,1279894,0,0,2
737,2020-11-01,2,P,47,455000,2.875,10300,R,240,0,,53.529,107.0,5,1,45-54,2171117,0,0,2
692,2020-11-01,1,P,39,305000,3.0,92400,R,180,0,,82.97,95.0,6,2,35-44,6076727,0,0,2
653,2020-11-01,1,P,30-<36,125000,4.125,77800,R,360,0,,52.083,91.0,5,2,35-44,6314904,0,0,2
772,2020-11-01,1,P,46,345000,2.875,33300,R,360,0,,75.0,139.0,5,1,35-44,1193915,0,0,2
763,2020-11-01,1,P,20-<30,375000,2.875,95100,R,276,0,,39.432,117.0,5,1,55-64,1280166,0,0,2
759,2020-11-01,1,P,20-<30,345000,2.999,95200,R,312,0,,68.9,170.0,5,2,35-44,1267458,0,0,2
686,2020-11-01,1,P,20-<30,385000,2.814,92100,P,360,0,,70.0,117.0,5,1,25-34,1260460,0,0,2
641,2020-11-01,1,P,44,445000,2.999,91600,P,360,0,,80.0,100.0,5,1,<25,1252943,0,0,2
745,2020-11-01,1,P,36,425000,2.999,95100,R,360,0,,52.625,109.0,2,2,25-34,1180623,0,0,2
777,2020-11-01,1,P,20-<30,185000,2.214,78700,P,120,0,,48.052,163.0,2,1,35-44,1257580,0,0,2
784,2020-12-01,1,P,20-<30,325000,2.25,94500,R,120,0,,32.663,175.0,2,1,35-44,1275859,0,0,2
777,2020-11-01,1,P,20-<30,125000,2.875,93300,P,360,0,,95.0,103.0,5,2,65-74,1239191,0,0,2
740,2020-11-01,1,P,42,115000,2.875,33600,R,360,0,,58.376,30.0,3,1,65-74,941891,0,0,2
813,2020-11-01,1,P,<20,125000,2.999,33000,P,360,0,,17.436,160.0,5,2,55-64,1276223,0,0,2
805,2020-11-01,1,P,<20,125000,2.999,34600,R,360,0,,54.113,89.0,5,2,65-74,1279501,0,0,2
780,2020-12-01,1,P,20-<30,135000,2.999,93700,R,360,0,,60.645,61.0,5,2,65-74,1189083,0,0,2
776,2020-11-01,1,P,45,145000,2.999,33400,P,360,0,,80.0,30.0,6,1,35-44,1304668,0,0,2
749,2020-11-01,1,P,20-<30,415000,2.625,11200,R,180,0,,29.87,541.0,2,2,45-54,590273,0,0,2
769,2020-10-01,1,P,20-<30,315000,2.625,75100,P,360,0,,74.118,116.0,5,1,45-54,4796213,0,0,2
798,2020-10-01,1,S,20-<30,315000,3.0,92600,R,360,0,,34.807,147.0,5,2,65-74,4796424,0,0,2
787,2020-11-01,1,P,44,315000,2.875,76200,P,360,0,,94.99,95.0,3,2,25-34,3699273,0,0,2
787,2020-11-01,1,P,<20,245000,2.5,34200,P,180,0,,55.056,185.0,5,2,45-54,3030059,0,0,2
680,2020-10-01,1,P,43,205000,2.75,77500,R,180,0,,76.0,100.0,5,1,35-44,3868996,0,0,2
804,2020-11-01,1,P,37,575000,2.999,92600,R,360,0,,83.478,145.0,5,2,35-44,1188193,0,0,2
777,2020-11-01,1,P,30-<36,285000,2.875,95200,P,360,0,,80.0,111.0,5,2,65-74,4061588,0,0,2
763,2020-11-01,1,P,20-<30,265000,2.99,93300,R,300,0,,89.966,92.0,6,1,25-34,1258210,0,0,2
740,2020-11-01,1,P,38,315000,2.999,92100,P,360,0,,76.829,334.0,2,1,35-44,1260051,0,0,2
798,2020-12-01,1,P,20-<30,495000,2.999,95600,R,360,0,,73.356,145.0,5,1,35-44,1279766,0,0,2
810,2020-11-01,1,P,20-<30,255000,2.999,94100,R,360,0,,26.033,88.0,5,1,65-74,3439121,0,0,2
775,2020-11-01,1,P,41,255000,2.999,92600,R,360,0,,26.789,91.0,2,2,45-54,1280158,0,0,2
774,2020-12-01,1,P,<20,245000,2.999,91200,R,360,0,,52.129,200.0,2,1,35-44,1160497,0,0,2
812,2020-12-01,1,P,20-<30,185000,2.625,95000,R,156,0,,18.5,111.0,4,2,65-74,1277184,0,0,2
811,2020-11-01,1,P,20-<30,325000,2.99,33800,R,360,0,,66.497,112.0,5,1,65-74,3032545,0,0,2
774,2020-11-01,1,P,30-<36,525000,3.625,91300,P,360,0,,75.0,172.0,6,1,45-54,3144680,0,0,2
768,2020-11-01,1,P,<20,255000,2.5,78600,P,120,0,,50.0,628.0,5,2,35-44,4976982,0,0,2
801,2020-11-01,1,P,20-<30,75000,2.625,75200,P,360,0,,18.797,81.0,5,2,35-44,2921547,0,0,2
795,2020-12-01,1,P,45,275000,2.5,95600,R,360,0,,77.714,56.0,5,1,35-44,2653260,0,0,2
747,2020-12-01,1,P,30-<36,235000,2.5,92300,R,300,0,,71.061,92.0,5,2,25-34,1278506,0,0,2
714,2020-11-01,1,P,30-<36,435000,2.375,94600,R,360,0,,54.58,118.0,5,1,45-54,1279956,0,0,2
807,2020-12-01,1,P,38,435000,2.375,92000,R,360,0,,59.44,76.0,5,2,35-44,677890,0,0,2
812,2020-11-01,1,P,<20,315000,2.375,90200,R,360,0,,25.27,517.0,5,1,35-44,4531272,0,0,2
734,2020-11-01,1,P,38,105000,2.875,32000,R,360,0,,34.967,48.0,2,2,55-64,1259690,0,0,2
797,2020-11-01,1,P,42,135000,2.625,33700,P,360,0,,61.801,29.0,5,2,35-44,7492809,0,0,2
796,2020-10-01,1,P,20-<30,135000,2.5,11700,R,180,0,,52.076,91.0,5,2,55-64,5271674,0,0,2
767,2020-11-01,1,P,<20,265000,2.5,32700,R,180,0,,65.563,262.0,5,2,45-54,6973545,0,0,2
807,2020-11-01,1,P,43,295000,2.75,77300,R,360,0,,32.74,109.0,5,1,55-64,471824,0,0,2
788,2020-11-01,1,P,40,325000,2.99,94500,P,360,0,,95.0,79.0,2,1,45-54,3031002,0,0,2
744,2020-11-01,1,P,47,325000,3.0,34700,P,360,0,,67.85,47.0,6,1,45-54,1875548,0,0,2
786,2020-11-01,1,P,42,255000,2.875,11700,P,360,0,,55.947,245.0,5,1,55-64,7732412,0,0,2
774,2020-11-01,1,P,48,165000,2.75,33400,P,360,0,,94.068,36.0,3,1,45-54,1331410,0,0,2
728,2020-12-01,1,P,37,285000,3.125,95300,R,360,0,,64.0,60.0,6,2,45-54,6042408,0,0,2
691,2020-11-01,1,P,40,475000,2.99,91700,P,360,0,,95.0,86.0,6,1,35-44,2542716,0,0,2
763,2020-10-01,1,P,42,495000,2.625,77400,P,360,0,,95.0,130.0,3,2,35-44,5928633,0,0,2
784,2020-11-01,1,P,46,365000,2.25,75200,R,180,0,,51.408,106.0,5,1,65-74,2924247,0,0,2
767,2020-10-01,1,P,30-<36,205000,2.625,13100,R,180,0,,80.0,147.0,5,2,35-44,3724745,0,0,2
748,2020-11-01,1,P,37,645000,2.99,92000,R,360,0,,65.71,200.0,5,1,45-54,4977690,0,0,2
783,2020-11-01,1,P,<20,225000,2.375,91800,R,180,0,,38.707,160.0,2,1,25-34,1277696,0,0,2
797,2020-11-01,1,P,30-<36,265000,2.75,33300,R,240,0,,67.15,86.0,6,1,35-44,1277204,0,0,2
695,2020-11-01,1,P,43,325000,2.62,92500,R,240,0,,84.364,96.0,6,2,35-44,1277122,0,0,2
755,2020-11-01,1,P,41,255000,2.875,75000,R,360,0,,94.834,123.0,5,1,45-54,2656010,0,0,2
813,2020-11-01,1,P,<20,165000,3.0,92100,R,180,0,,24.0,137.0,5,1,35-44,93079,0,0,2
784,2020-11-01,1,S,20-<30,155000,3.125,76000,R,180,0,,50.0,329.0,5,1,55-64,97652,0,0,2
743,2020-11-01,1,S,37,225000,2.75,32400,R,180,0,,58.442,193.0,5,1,45-54,1919007,0,0,2
742,2020-11-01,1,P,20-<30,225000,2.75,32900,R,180,0,,78.34,109.0,5,1,25-34,242444,0,0,2
790,2020-11-01,1,P,44,175000,2.95,34200,P,360,0,,90.0,53.0,5,1,35-44,7295686,0,0,2
791,2020-11-01,1,P,43,235000,2.625,77000,R,360,0,,78.167,108.0,6,1,25-34,3544459,0,0,2
797,2020-10-01,1,P,41,175000,2.625,34200,P,180,0,,36.917,103.0,5,1,55-64,4045224,0,0,2
813,2020-11-01,1,P,37,415000,2.75,75000,R,360,0,,75.0,105.0,2,1,35-44,3484328,0,0,2
811,2020-11-01,1,P,<20,255000,2.625,34400,R,360,0,,76.364,107.0,5,2,35-44,2261120,0,0,2
628,2020-11-01,1,P,45,505000,3.5,11900,P,360,0,,90.0,107.0,5,2,25-34,3553901,0,0,2
768,2020-11-01,1,P,44,195000,2.75,32400,R,180,0,,50.0,121.0,5,2,55-64,5220550,0,0,2
747,2020-11-01,1,P,30-<36,155000,2.875,34900,R,240,0,,72.09,68.0,5,2,45-54,4978083,0,0,2
780,2020-11-01,1,P,20-<30,285000,2.875,76200,P,240,0,,75.0,105.0,5,1,25-34,4976668,0,0,2
776,2020-11-01,1,P,44,95000,3.5,33300,R,360,0,,30.328,20.0,6,2,>74,5348568,0,0,2
746,2020-12-01,1,P,30-<36,275000,2.875,93100,R,360,0,,37.931,90.0,5,2,25-34,3856775,0,0,2
705,2020-11-01,1,P,44,225000,3.125,76000,R,180,0,,55.85,133.0,5,1,45-54,7299683,0,0,2
778,2020-11-01,1,P,30-<36,585000,3.0,90200,R,360,0,,42.455,151.0,5,1,65-74,3109333,0,0,2
730,2020-11-01,1,P,20-<30,185000,3.25,13600,R,360,0,,82.222,89.0,5,2,35-44,2501037,0,0,2
794,2020-11-01,1,P,41,395000,2.875,95600,R,216,0,,74.81,101.0,5,1,35-44,4976532,0,0,2
789,2020-11-01,1,P,30-<36,105000,3.312,34900,R,360,0,,67.81,52.0,5,1,35-44,4976222,0,0,2
718,2020-11-01,1,P,30-<36,145000,2.875,92800,R,360,0,,,49.0,5,2,>74,7636170,0,0,2
743,2020-11-01,1,P,36,165000,2.375,78200,R,180,0,,62.13,107.0,2,1,45-54,5010406,0,0,2
808,2020-11-01,1,P,20-<30,245000,2.75,92800,R,240,0,,42.65,127.0,5,1,55-64,7592827,0,0,2
759,2020-12-01,1,P,41,355000,2.875,92000,R,360,0,,63.914,93.0,5,1,65-74,1135481,0,0,2
741,2020-10-01,1,P,30-<36,145000,3.0,75900,P,360,0,,60.87,90.0,5,2,25-34,3822548,0,0,2
738,2020-11-01,1,P,41,325000,2.999,32800,P,360,0,,95.0,77.0,2,2,35-44,1333530,0,0,2
798,2020-11-01,1,P,30-<36,215000,2.5,34900,P,180,0,,61.46,200.0,3,2,55-64,3695426,0,0,2
710,2020-11-01,1,P,20-<30,425000,2.99,92300,P,360,0,,80.0,148.0,5,2,25-34,7519629,0,0,2
786,2020-11-01,1,P,20-<30,455000,2.5,90600,P,360,0,,75.0,288.0,2,2,25-34,3975967,0,0,2
818,2020-11-01,1,P,42,235000,2.875,77000,R,360,0,,70.0,87.0,3,1,65-74,1988537,0,0,2
812,2020-11-01,1,P,<20,55000,2.625,75700,R,120,0,,38.0,66.0,5,2,35-44,1987810,0,0,2
694,2020-11-01,1,P,20-<30,185000,2.75,79600,R,120,0,,60.0,334.0,5,1,25-34,1987334,0,0,2
667,2020-11-01,1,P,20-<30,95000,2.75,77000,R,120,0,,44.545,90.0,5,1,55-64,1164362,0,0,2
761,2020-11-01,1,P,39,145000,2.5,79300,R,120,0,,72.45,159.0,5,1,55-64,6489199,0,0,2
713,2020-11-01,1,S,20-<30,125000,2.625,78600,R,180,0,,59.0,146.0,6,1,55-64,1989803,0,0,2
661,2020-11-01,1,P,45,175000,3.0,92200,R,180,0,,68.846,60.0,6,2,45-54,6953265,0,0,2
795,2020-11-01,1,P,20-<30,495000,2.625,32200,R,180,0,,45.0,443.0,5,1,45-54,5465337,0,0,2
736,2020-11-01,1,P,30-<36,365000,2.625,77300,R,180,0,,74.49,291.0,5,1,45-54,5470448,0,0,2
789,2020-11-01,1,P,42,365000,2.5,75000,R,180,0,,80.0,110.0,5,2,35-44,1254390,0,0,2
771,2020-11-01,1,P,30-<36,315000,2.5,77500,R,180,0,,70.932,150.0,2,1,25-34,2614878,0,0,2
813,2020-11-01,1,P,46,465000,2.5,92600,R,360,0,,,72.0,2,1,55-64,6561664,0,0,2
794,2020-11-01,1,P,43,285000,3.375,95300,R,360,0,,58.557,55.0,5,1,65-74,2433758,0,0,2
791,2020-11-01,1,S,30-<36,495000,2.5,96100,R,360,0,,49.84,530.0,5,2,35-44,636098,0,0,2
757,2020-12-01,1,P,40,255000,3.0,34700,R,360,0,,56.667,120.0,5,1,45-54,2244455,0,0,2
730,2020-11-01,1,P,20-<30,455000,2.5,11500,R,300,0,,79.13,173.0,5,1,35-44,2258254,0,0,2
769,2020-11-01,1,P,49,275000,2.625,11500,P,360,0,,82.09,52.0,5,1,<25,2258444,0,0,2
792,2020-11-01,1,I,30-<36,375000,3.375,78600,R,360,0,,72.96,213.0,2,1,35-44,3646140,0,0,2
745,2020-11-01,1,P,40,165000,2.875,12200,P,360,0,,95.0,46.0,5,1,25-34,6120916,0,0,2
701,2020-12-01,1,P,30-<36,325000,2.625,94900,P,360,0,,59.798,104.0,5,2,55-64,7315049,0,0,2
771,2020-11-01,1,P,<20,125000,2.625,77300,P,180,0,,39.063,187.0,5,2,25-34,6847531,0,0,2
727,2020-11-01,1,P,30-<36,145000,3.0,95900,R,180,0,,41.429,140.0,5,1,45-54,6857025,0,0,2
785,2020-11-01,1,P,<20,115000,2.625,33300,R,180,0,,67.647,167.0,3,1,45-54,6859148,0,0,2
678,2020-11-01,1,P,30-<36,115000,3.0,94500,R,180,0,,32.786,62.0,6,1,35-44,6971875,0,0,2
809,2020-11-01,1,P,20-<30,175000,2.75,91200,R,360,0,,50.0,58.0,5,1,55-64,3769484,0,0,2
796,2020-11-01,2,P,30-<36,175000,2.875,12100,R,180,0,,77.556,74.0,5,2,35-44,3594253,0,0,2
698,2020-11-01,1,P,30-<36,115000,2.75,12100,R,180,0,,77.181,58.0,5,1,35-44,3494963,0,0,2
812,2020-11-01,1,P,<20,465000,2.625,94900,R,360,0,,74.4,142.0,5,1,35-44,3767122,0,0,2
715,2020-11-01,1,P,40,765000,3.625,91300,R,360,0,,50.369,191.0,5,1,45-54,4011113,0,0,2
782,2020-11-01,1,P,<20,285000,2.875,32200,R,300,0,,63.368,223.0,5,1,35-44,2583390,0,0,2
773,2020-11-01,1,I,30-<36,435000,3.5,95300,P,360,0,,79.8,227.0,2,1,55-64,3646402,0,0,2
765,2020-11-01,2,I,47,135000,3.375,95600,R,120,0,,37.0,112.0,6,1,55-64,6021623,0,0,2
797,2020-11-01,1,P,45,305000,2.25,92100,R,180,0,,34.0,77.0,5,2,55-64,6027369,0,0,2
730,2020-11-01,1,P,20-<30,575000,2.75,91500,R,360,0,,60.0,308.0,5,2,25-34,6030648,0,0,2
787,2020-11-01,1,P,49,185000,2.5,94100,R,180,0,,7.71,57.0,5,2,55-64,3607489,0,0,2
792,2020-11-01,1,P,48,185000,2.375,93000,R,180,0,,27.41,103.0,5,1,55-64,3592091,0,0,2
769,2020-11-01,1,P,40,185000,2.375,76000,R,180,0,,45.2,93.0,6,1,45-54,3627180,0,0,2
721,2020-10-01,1,P,30-<36,125000,2.625,32200,P,360,0,,71.429,45.0,5,2,55-64,2292735,0,0,2
771,2020-10-01,1,P,20-<30,265000,2.25,95900,P,180,0,,68.83,120.0,2,1,35-44,6611727,0,0,2
780,2020-11-01,1,P,<20,445000,2.875,32800,R,360,0,,82.56,154.0,5,2,45-54,1509387,0,0,2
729,2020-11-01,1,P,45,395000,2.49,76900,P,360,0,,84.947,120.0,6,1,35-44,3354587,0,0,2
722,2020-11-01,1,P,42,595000,2.625,94500,R,360,0,,71.25,155.0,2,1,35-44,5292852,0,0,2
786,2020-11-01,1,P,20-<30,725000,2.625,94700,R,360,0,,58.0,281.0,2,2,45-54,5568875,0,0,2
776,2020-10-01,1,P,<20,435000,2.25,32800,R,180,0,,73.729,382.0,6,1,35-44,5859051,0,0,2
703,2020-11-01,1,P,30-<36,345000,2.0,93600,R,180,0,,69.0,135.0,5,1,35-44,3988798,0,0,2
799,2020-11-01,1,P,20-<30,405000,2.5,91200,R,180,0,,41.075,152.0,5,1,35-44,7313103,0,0,2
779,2020-11-01,1,P,49,305000,2.0,33800,R,180,0,,54.053,95.0,2,2,35-44,5859590,0,0,2
787,2020-11-01,1,P,30-<36,355000,2.75,12300,P,360,0,,90.0,205.0,5,1,35-44,6121780,0,0,2
745,2020-11-01,1,P,30-<36,105000,2.75,13200,P,360,0,,95.0,38.0,5,1,25-34,3592996,0,0,2
798,2020-11-01,1,P,30-<36,335000,2.99,34700,R,360,0,,73.0,104.0,5,2,35-44,5592931,0,0,2
740,2020-11-01,1,S,47,195000,2.875,32000,P,360,0,,80.0,156.0,5,1,55-64,2293688,0,0,2
750,2020-11-01,1,P,37,235000,3.375,75100,R,360,0,,87.23,85.0,5,1,35-44,255591,0,0,2
783,2020-11-01,1,P,<20,215000,2.5,91700,R,120,0,,31.132,175.0,5,2,55-64,2866898,0,0,2
701,2020-11-01,1,P,41,375000,3.625,95300,R,360,0,,63.158,148.0,5,1,45-54,3857755,0,0,2
703,2020-10-01,1,P,20-<30,45000,3.5,34600,R,180,0,,33.185,51.0,6,2,35-44,6807215,0,0,2
733,2020-11-01,1,P,30-<36,55000,3.875,78200,R,180,0,,40.652,124.0,3,1,65-74,6831676,0,0,2
780,2020-11-01,1,I,30-<36,75000,3.375,79300,P,180,0,,80.0,78.0,5,1,45-54,6862711,0,0,2
784,2020-11-01,1,P,42,245000,2.625,78600,P,360,0,,74.99,68.0,3,1,35-44,4679023,0,0,2
673,2020-10-01,1,P,37,325000,2.875,92300,R,360,0,,40.625,87.0,5,1,35-44,7397754,0,0,2
749,2020-10-01,1,P,20-<30,575000,2.875,93000,P,360,0,,95.0,135.0,5,2,25-34,4781425,0,0,2
760,2020-11-01,1,P,36,765000,2.99,94100,R,360,0,,76.56,147.0,5,1,35-44,4295722,0,0,2
751,2020-11-01,1,P,30-<36,305000,3.0,76100,R,360,0,,74.939,110.0,5,1,35-44,3802275,0,0,2
823,2020-11-01,1,P,20-<30,205000,3.625,95900,R,360,0,,43.011,56.0,5,2,65-74,3234494,0,0,2
768,2020-11-01,1,P,43,215000,3.25,33400,R,360,0,,65.0,85.0,6,1,25-34,79390,0,0,2
690,2020-11-01,1,P,44,185000,2.875,93600,R,180,0,,75.51,55.0,6,2,45-54,6841447,0,0,2
656,2020-11-01,1,P,43,175000,2.875,33900,R,180,0,,50.086,106.0,5,1,45-54,6978587,0,0,2
802,2020-11-01,1,P,30-<36,175000,2.375,75000,P,180,0,,37.42,86.0,2,1,35-44,2032123,0,0,2
706,2020-10-01,1,P,30-<36,265000,3.125,11900,R,180,0,,82.742,192.0,5,1,45-54,6845715,0,0,2
796,2020-11-01,1,P,20-<30,255000,3.125,10300,R,180,0,,30.698,167.0,5,1,35-44,6813355,0,0,2
807,2020-11-01,1,P,47,325000,2.75,90000,R,360,0,,71.556,55.0,6,2,25-34,2557663,0,0,2
753,2020-11-01,1,P,<20,425000,2.99,33600,R,360,0,,62.985,240.0,5,2,45-54,1883455,0,0,2
775,2020-11-01,1,P,<20,265000,3.5,34700,R,360,0,,74.648,209.0,5,1,45-54,4341099,0,0,2
724,2020-11-01,1,S,41,185000,2.75,13600,P,360,0,,90.0,196.0,5,1,25-34,7474347,0,0,2
720,2020-11-01,1,P,20-<30,225000,2.75,14200,R,360,0,,49.889,165.0,2,1,35-44,7472641,0,0,2
786,2020-11-01,1,P,20-<30,235000,2.5,90800,R,360,0,,36.154,63.0,5,1,65-74,867242,0,0,2
725,2020-11-01,1,P,30-<36,185000,3.25,75200,R,180,0,,46.25,130.0,2,2,55-64,6960341,0,0,2
737,2020-11-01,1,P,44,125000,2.5,32300,P,360,0,,102.437,32.0,5,2,45-54,7527280,0,0,2
793,2020-11-01,1,P,48,465000,2.625,10600,R,240,0,,72.656,106.0,5,1,35-44,4360614,0,0,2
794,2020-11-01,1,I,<20,165000,3.125,32900,P,180,0,,75.0,178.0,5,1,55-64,5989769,0,0,2
714,2020-11-01,1,P,20-<30,135000,2.75,77600,R,180,0,,79.94,131.0,5,2,25-34,410048,0,0,2
691,2020-10-01,1,P,20-<30,375000,3.279,92300,R,348,0,,78.53,246.0,5,1,65-74,446354,0,0,2
761,2020-11-01,1,P,44,125000,3.875,77400,R,360,0,,80.0,26.0,5,2,55-64,2563774,0,0,2
793,2020-11-01,1,P,38,635000,2.875,90700,R,360,0,,68.64,124.0,5,1,25-34,474874,0,0,2
791,2020-10-01,1,P,36,305000,2.25,94900,R,180,0,,40.11,200.0,5,1,65-74,499823,0,0,2
729,2020-10-01,1,P,44,175000,3.375,12800,R,360,0,,74.46,49.0,5,1,45-54,492924,0,0,2
781,2020-11-01,1,P,47,275000,2.99,11500,R,360,0,,46.99,134.0,2,1,45-54,340299,0,0,2
764,2020-11-01,1,P,39,595000,2.25,94100,R,180,0,,71.59,234.0,5,2,25-34,490698,0,0,2
746,2020-11-01,1,P,36,125000,2.125,79600,R,180,0,,83.38,113.0,5,1,35-44,510651,0,0,2
739,2020-11-01,1,P,39,195000,2.125,77000,R,180,0,,95.0,70.0,3,2,25-34,512421,0,0,2
776,2020-11-01,1,P,20-<30,375000,2.99,75600,R,360,0,,93.0,173.0,1,1,25-34,2227450,0,0,2
792,2020-11-01,1,I,20-<30,325000,3.5,92100,R,360,0,,65.498,332.0,5,1,55-64,6944214,0,0,2
797,2020-10-01,1,P,<20,165000,2.375,75900,R,180,0,,74.0,114.0,5,1,55-64,4654148,0,0,2
806,2020-11-01,1,P,20-<30,155000,2.875,94400,R,180,0,,17.816,118.0,2,2,45-54,6840760,0,0,2
775,2020-11-01,1,P,<20,175000,2.875,95700,R,180,0,,30.254,160.0,5,2,45-54,6944322,0,0,2
814,2020-12-01,1,P,20-<30,265000,2.5,96100,R,180,0,,53.0,100.0,5,2,45-54,1276823,0,0,2
711,2020-11-01,1,P,20-<30,665000,2.625,90700,R,360,0,,54.73,21.0,5,1,65-74,4129937,0,0,2
795,2020-12-01,1,P,20-<30,665000,2.625,90700,R,360,0,,54.73,21.0,5,1,65-74,4129937,0,0,2
752,2020-10-01,1,P,30-<36,215000,2.875,93200,R,180,0,,48.202,156.0,6,1,35-44,6832715,0,0,2
795,2020-11-01,1,P,44,215000,2.75,32100,R,180,0,,45.263,60.0,5,2,55-64,6834732,0,0,2
815,2020-11-01,1,P,47,225000,2.75,94500,R,180,0,,34.615,67.0,2,2,55-64,3248049,0,0,2
754,2020-11-01,1,P,20-<30,75000,2.875,34900,P,180,0,,30.711,100.0,6,1,65-74,6811766,0,0,2
749,2020-11-01,1,P,48,405000,2.75,93000,R,360,0,,57.986,152.0,5,1,65-74,2741300,0,0,2
791,2020-11-01,1,P,<20,105000,2.5,92500,R,180,0,,19.091,249.0,5,1,45-54,1260468,0,0,2
819,2020-10-01,1,P,48,335000,2.875,91700,R,180,0,,59.821,66.0,6,1,45-54,6812269,0,0,2
771,2020-11-01,1,P,44,235000,2.875,32700,R,180,0,,77.283,83.0,5,1,35-44,6972770,0,0,2
731,2020-11-01,1,P,30-<36,315000,2.875,75000,R,144,0,,69.319,179.0,3,1,45-54,6968881,0,0,2
679,2020-11-01,1,P,37,325000,3.0,95900,R,180,0,,87.757,104.0,6,2,35-44,6820434,0,0,2
808,2020-09-01,1,S,41,355000,2.875,11700,R,180,0,,43.03,188.0,5,1,65-74,6968194,0,0,2
750,2020-11-01,3,P,20-<30,695000,3.0,11200,R,180,0,,28.636,317.0,2,1,55-64,6832852,0,0,2
755,2020-11-01,1,P,43,295000,2.875,11700,R,180,0,,58.9,101.0,5,1,25-34,6858904,0,0,2
643,2020-11-01,1,P,43,595000,2.999,95100,P,360,0,,70.0,104.0,6,2,<25,1258429,0,0,2
704,2020-11-01,1,P,30-<36,585000,2.999,91700,R,360,0,,78.378,136.0,2,1,45-54,1187103,0,0,2
684,2020-12-01,1,P,20-<30,115000,2.625,32700,R,360,0,,82.357,48.0,5,1,35-44,5209150,0,0,2
794,2020-11-01,1,I,46,315000,3.125,92100,R,360,0,,65.0,193.0,6,1,35-44,5237477,0,0,2
810,2020-11-01,1,P,44,205000,2.999,95400,R,360,0,,31.538,60.0,5,1,>74,1276124,0,0,2
721,2020-11-01,1,P,49,255000,2.966,77300,P,360,0,,50.495,107.0,5,1,65-74,1261175,0,0,2
694,2020-11-01,1,P,36,285000,2.999,91700,R,360,0,,73.077,88.0,2,1,35-44,1178630,0,0,2
805,2020-11-01,1,P,<20,255000,2.75,33700,R,180,0,,51.0,162.0,5,1,25-34,553673,0,0,2
733,2020-11-01,1,S,40,355000,2.625,32200,R,360,0,,65.138,233.0,3,1,55-64,7527436,0,0,2
746,2020-11-01,1,P,44,425000,2.5,91300,R,360,0,,74.998,106.0,6,1,45-54,2721556,0,0,2
771,2020-11-01,1,P,44,255000,2.99,92000,R,360,0,,77.121,128.0,5,1,35-44,1274739,0,0,2
764,2020-11-01,1,P,46,455000,2.999,92800,P,360,0,,95.0,92.0,5,1,<25,1279399,0,0,2
745,2020-12-01,1,P,20-<30,455000,2.5,34200,R,360,0,,75.833,159.0,5,1,35-44,1276009,0,0,2
766,2020-12-01,1,P,20-<30,505000,2.25,33000,R,360,0,,59.412,250.0,5,1,35-44,1296898,0,0,2
744,2020-11-01,1,P,30-<36,245000,2.625,32600,R,240,0,,71.13,86.0,5,1,25-34,1274756,0,0,2
